tweet_no,word,tag,ner
11915,Love,NNP,L-TRACK
11916, ,_SP,O
11916,Keyshia,NNP,O
11916,Cole,NNP,O
11916, ,_SP,O
11916,Take,VB,B-TRACK
11916,Me,PRP,I-TRACK
11916,Away,RB,L-TRACK
11916, ,_SP,O
11917,Roto,NN,B-TRACK
11917,por,NN,I-TRACK
11917,Ti,NNP,L-TRACK
11917,Robi,NNP,O
11917,Draco,NNP,O
11917,Rosa,NNP,O
11918,Nomy,NNP,O
11918, ,_SP,O
11918,Cocaine,NNP,U-TRACK
11919,Semisonic,NNP,O
11919,Secret,NNP,B-TRACK
11919,Smile,NNP,L-TRACK
11920,Alanis,NNP,O
11920,Morissette,NNP,O
11920, ,_SP,O
11920,Utopia,NNP,U-TRACK
11920,on,IN,O
11921,Foster,NNP,O
11921,The,DT,O
11921,People,NNS,O
11921,Pumped,VBD,B-TRACK
11921,Up,RP,I-TRACK
11921,Kicks,NNS,L-TRACK
11922,Through,IN,B-TRACK
11922,The,DT,I-TRACK
11922,Ghost,NNP,L-TRACK
11922, ,_SP,O
11922,Shinedown,NNP,O
11923,Kate,NNP,O
11923,Voegele,NNP,O
11923, ,_SP,O
11923,Devil,NNP,B-TRACK
11923,in,IN,I-TRACK
11923,Me,PRP,L-TRACK
11924,Placebo,NN,O
11924,Where,WRB,B-TRACK
11924,is,VBZ,I-TRACK
11924,my,PRP$,I-TRACK
11924,mind,NN,L-TRACK
11925,Garbage,NN,O
11925, ,_SP,O
11925,Run,NNP,B-TRACK
11925,Baby,NNP,I-TRACK
11925,Run,NNP,L-TRACK
11926,montreal,VB,U-TRACK
11926, ,_SP,O
11926,the,DT,O
11926,weeknd,NN,O
11926,My,PRP$,O
11926,3rd,JJ,O
11926,favorite,JJ,O
11926,song,NN,O
11926,of,IN,O
11926,the,DT,O
11926,mixtape,NN,O
11927,Alex,NNP,O
11927,Gaudino,NNP,O
11927,I,PRP,B-TRACK
11927,'m,VBP,I-TRACK
11927,In,IN,I-TRACK
11927,Love,NNP,L-TRACK
11927,I,PRP,O
11927,Wanna,NNP,O
11927,Do,VB,O
11927,It,PRP,O
11928,Cheryl,NNP,O
11928,Lynn,NNP,O
11928,Got,VBP,B-TRACK
11928,To,TO,I-TRACK
11928,Be,VB,I-TRACK
11928,Real,JJ,L-TRACK
11929,Jack,NNP,O
11929,White,NNP,O
11929,Love,NNP,B-TRACK
11929,Interruption,NNP,L-TRACK
11930, ,_SP,O
11930,Robbie,NNP,O
11930,Williams,NNP,O
11930,Candy,NNP,U-TRACK
11930,BB,NNP,O
11930,RADIO,NNP,O
11930, ,_SP,O
11930,Voll,NNP,O
11930,die,VBP,O
11930,Vielfalt,NNP,O
11931, ,_SP,O
11931,Frida,NNP,O
11931,Gold,NNP,O
11931,Wovon,NNP,O
11931,sollen,NN,O
11931,wir,NN,O
11931,trumen,NNS,O
11932, ,_SP,O
11932,Inna,NNP,O
11932,Sun,NNP,B-TRACK
11932,Is,VBZ,I-TRACK
11932,Up,RP,L-TRACK
11932,plays,VBZ,O
11932,the,DT,O
11933, ,_SP,O
11933,Adele,NNP,O
11933,Rolling,NNP,B-TRACK
11933,In,IN,I-TRACK
11933,The,DT,I-TRACK
11933,Deep,NNP,L-TRACK
11933,Radio,NNP,O
11933,TEDDY,NNP,O
11933, ,_SP,O
11933,Makes,VBZ,O
11933,fun,NN,O
11933, ,_SP,O
11933,makes,VBZ,O
11933,clever,JJ,O
11934, ,_SP,O
11934,Katy,NNP,O
11934,Perry,NNP,O
11934,Hot,NNP,B-TRACK
11934,N,NNP,I-TRACK
11934,Cold,NNP,L-TRACK
11934,BB,NNP,O
11934,RADIO,NNP,O
11934, ,_SP,O
11934,In,IN,O
11934,auf,NNP,O
11934,1075,CD,O
11935, ,_SP,O
11935,Taio,NNP,O
11935,Cruz,NNP,O
11935,There,RB,B-TRACK
11935,She,PRP,I-TRACK
11935,Goes,VBZ,L-TRACK
11935,BB,NNP,O
11935,RADIO,NNP,O
11935, ,_SP,O
11935,In,IN,O
11935,auf,NNP,O
11935,954,CD,O
11936,Battles,NNS,O
11936,Ice,NNP,B-TRACK
11936,Cream,NNP,L-TRACK
11936,Bdg,NNP,O
11936,Gang,NNP,O
11936,Dance,NNP,O
11936,Remix,NNP,O
11937, ,_SP,O
11937,When,WRB,O
11937,Girls,NNP,O
11937,Telephone,NNP,O
11937,Boysat,NNP,O
11937,their,PRP$,O
11937,most,RBS,O
11937,raw,JJ,O
11937,and,CC,O
11937,hardcore,JJ,O
11938, ,_SP,O
11938,Stereolove,NNP,O
11938,This,DT,B-TRACK
11938,Is,VBZ,I-TRACK
11938,It,PRP,L-TRACK
11938,BB,NNP,O
11938,RADIO,NNP,O
11938, ,_SP,O
11938,In,IN,O
11938,auf,NNP,O
11938,1037,CD,O
11939,Talk,VB,B-TRACK
11939,That,IN,I-TRACK
11939,Talk,NNP,L-TRACK
11939, ,_SP,O
11939,Rihanna,NNP,O
11940,Linkin,NNP,O
11940,Park,NNP,O
11940, ,_SP,O
11940,Bleed,NNP,B-TRACK
11940,it,PRP,I-TRACK
11940,Out,RP,L-TRACK
11941,Norah,NNP,O
11941,Jones,NNP,O
11941,New,NNP,B-TRACK
11941,York,NNP,I-TRACK
11941,City,NNP,L-TRACK
11942,Glad,JJ,B-TRACK
11942,You,PRP,I-TRACK
11942,Came,VBD,L-TRACK
11942, ,_SP,O
11942,The,DT,O
11942,Wanted,VBN,O
11943,Travis,NNP,O
11943, ,_SP,O
11943,Flowers,NNPS,B-TRACK
11943,in,IN,I-TRACK
11943,The,DT,I-TRACK
11943,Window,NNP,L-TRACK
11944,Wilson,NNP,O
11944,Pickett,NNP,O
11944,Land,NNP,B-TRACK
11944,Of,IN,I-TRACK
11944,1000,CD,I-TRACK
11944,Dances,NNS,L-TRACK
11945,Katy,NNP,O
11945,Perry,NNP,O
11945,Wide,NNP,B-TRACK
11945,Awake,NNP,L-TRACK
11946,D'banj,CD,O
11946,Oliver,NNP,B-TRACK
11946,Twist,NNP,L-TRACK
11946,Los,NNP,O
11946,Reyes,NNP,O
11946,Mix,NNP,O
11947,Katy,NNP,O
11947,Perry,NNP,O
11947,Teenage,NNP,B-TRACK
11947,dream,VB,L-TRACK
11947,the,DT,O
11947,best,JJS,O
11947,song,NN,O
11947,of,IN,O
11947,Valentines,NNPS,O
11947,day,NN,O
11948, ,_SP,O
11948,Rihanna,NNP,O
11948,Russian,NNP,B-TRACK
11948,Roulette,NNP,L-TRACK
11948,BB,NNP,O
11948,RADIO,NNP,O
11949,Dedicated,JJ,O
11949,for,IN,O
11949,my,PRP$,O
11949,pegasus,NN,O
11949,bangetmiiiinnnnnn,NN,O
11949,Mocca,NNP,O
11949, ,_SP,O
11949,I,PRP,B-TRACK
11949,Love,VBP,I-TRACK
11949,You,PRP,I-TRACK
11949,Anyway,RB,L-TRACK
11950,Coldplay,NNP,O
11950, ,_SP,O
11950,Paradise,NNP,U-TRACK
11951,Radio,NNP,O
11951,Killer,NNP,O
11951, ,_SP,O
11951,Be,VB,B-TRACK
11951,Free,JJ,L-TRACK
11952,The,DT,O
11952,Shins,NNP,O
11952,The,DT,B-TRACK
11952,Rifle,NNP,I-TRACK
11952,'s,POS,I-TRACK
11952,Spiral,NN,L-TRACK
11953, ,_SP,O
11953,Christina,NNP,O
11953,Strmer,NNP,O
11953,Ich,NNP,B-TRACK
11953,lebe,NN,L-TRACK
11953,Radio,NNP,O
11953,TEDDY,NNP,O
11953, ,_SP,O
11953,In,IN,O
11953,auf,NNP,O
11953,878,CD,O
11954, ,_SP,O
11954,Green,NNP,O
11954,Day,NNP,O
11954, ,_SP,O
11954,21,CD,B-TRACK
11954,Guns,NNS,L-TRACK
11955, ,_SP,O
11955,Juli,NNP,O
11955,Immer,NNP,B-TRACK
11955,wenn,NNP,I-TRACK
11955,es,IN,I-TRACK
11955,dunkel,JJ,I-TRACK
11955,wird,NN,L-TRACK
11955,Radio,NNP,O
11955,TEDDY,NNP,O
11955, ,_SP,O
11955,In,IN,O
11955,auf,NNP,O
11955,902,CD,O
11956,Pitbull,NNP,O
11956,Ne,NNP,O
11956,Yo,NNP,O
11956,Afrojack,NNP,O
11956,Nayer,NNP,O
11956,Give,VB,B-TRACK
11956,Me,PRP,I-TRACK
11956,Everything,NN,L-TRACK
11957, ,_SP,O
11957,Katy,NNP,O
11957,Perry,NNP,O
11957,The,DT,B-TRACK
11957,One,NN,I-TRACK
11957,That,WDT,I-TRACK
11957,Got,VBD,I-TRACK
11957,Away,RB,L-TRACK
11958,trance,NN,O
11958,from,IN,O
11958,the,DT,O
11958,90,CD,O
11958,'s,POS,O
11958,from,IN,O
11958,the,DT,O
11958,Platipus,NNP,O
11958,label,NN,O
11958, ,_SP,O
11958,Art,NNP,O
11958,of,IN,O
11958,Trance,NNP,O
11958,Madagascar,NNP,U-TRACK
11959,Symmetry,NNP,O
11959,Threshold,NNP,U-TRACK
11960, ,_SP,O
11960,Olly,NNP,O
11960,Murs,NNPS,O
11960,Heart,NNP,B-TRACK
11960,Skips,NNPS,I-TRACK
11960,A,DT,I-TRACK
11960,Beat,NNP,L-TRACK
11960,Radio,NNP,O
11960,TEDDY,NNP,O
11960, ,_SP,O
11960,In,IN,O
11960,auf,NNP,O
11960,878,CD,O
11961,Champagne,NNP,B-TRACK
11961,Supernova,NNP,L-TRACK
11961,by,IN,O
11962,opick,NNP,O
11962, ,_SP,O
11962,rapuh,NNS,U-TRACK
11963,Beyond,IN,B-TRACK
11963,The,DT,I-TRACK
11963,Sun,NNP,L-TRACK
11963, ,_SP,O
11963,Stick,NNP,O
11963,To,IN,O
11963,Your,PRP$,O
11963,Guns,NNS,O
11964,Rod,NNP,O
11964,Stewart,NNP,O
11964,Broken,NNP,B-TRACK
11964,Arrow,NNP,L-TRACK
11965,Olly,RB,O
11965,Murs,NNPS,O
11965,Dance,NNP,B-TRACK
11965,With,IN,I-TRACK
11965,Me,PRP,I-TRACK
11965,Tonight,NN,L-TRACK
11966,More,JJR,B-TRACK
11966,Than,IN,I-TRACK
11966,This,DT,L-TRACK
11966,One,CD,O
11966,Direction,NN,O
11967, ,_SP,O
11967,Tired,NNP,U-TRACK
11967, ,_SP,O
11967,Kelly,NNP,O
11967,Price,NNP,O
11968, ,_SP,O
11968,The,DT,O
11968,Bosshoss,NNP,O
11968,Do,VBP,B-TRACK
11968,n't,RB,I-TRACK
11968,Gimme,NNP,I-TRACK
11968,That,IN,L-TRACK
11968,Radio,NNP,O
11968,TEDDY,NNP,O
11968, ,_SP,O
11968,In,IN,O
11968,auf,NNP,O
11968,1029,CD,O
11969,Tenpole,NNP,O
11969,Tudor,NNP,O
11969,Swords,NNPS,B-TRACK
11969,Of,IN,I-TRACK
11969,A,DT,I-TRACK
11969,Thousand,NNP,I-TRACK
11969,Men,NNPS,L-TRACK
11970,Real,JJ,O
11970,Estate,NNP,O
11970,It,PRP,B-TRACK
11970,'s,VBZ,I-TRACK
11970,Real,JJ,L-TRACK
11971,LCD,NNP,O
11971,Soundsystem,NNP,O
11971,I,PRP,B-TRACK
11971,Can,MD,I-TRACK
11971,Change,VB,L-TRACK
11972, ,_SP,O
11972,Frida,NNP,O
11972,Gold,NNP,O
11972,Wovon,NNP,O
11972,sollen,NN,O
11972,wir,NNP,O
11972,trumen,NNS,O
11972,BB,NNP,O
11972,RADIO,NNP,O
11972, ,_SP,O
11972,In,IN,O
11972,auf,NNP,O
11972,1075,CD,O
11973,Lana,NNP,O
11973,Del,NNP,O
11973,Rey,NNP,O
11973,Blue,NNP,B-TRACK
11973,Jeans,NNPS,L-TRACK
11974,Paramore,NNP,O
11974, ,_SP,O
11974,That,DT,B-TRACK
11974,'s,VBZ,I-TRACK
11974,What,WP,I-TRACK
11974,You,PRP,I-TRACK
11974,Get,VBP,L-TRACK
11975,No,UH,B-TRACK
11975,Woman,NN,I-TRACK
11975,No,DT,I-TRACK
11975,Cry,NNP,L-TRACK
11975, ,_SP,O
11975,Bob,NNP,O
11975,Marley,NNP,O
11975,nem,NNP,O
11975,sei,NNP,O
11975,pq,NNP,O
11975,eu,NNP,O
11975,gosto,NNP,O
11975,tanto,IN,O
11975,de,NNP,O
11975,Reggae,NNP,O
11975,nem,NNP,O
11975,sei,NNP,O
11975,danar,NN,O
11976,Chris,NNP,O
11976,Brown,NNP,O
11976,Turn,VB,B-TRACK
11976,Up,RP,I-TRACK
11976,The,DT,I-TRACK
11976,Music,NN,L-TRACK
11977, ,_SP,O
11977,Zaz,NNP,O
11977,Je,NNP,B-TRACK
11977,Veux,NNP,L-TRACK
11977,BB,NNP,O
11977,RADIO,NNP,O
11977, ,_SP,O
11977,In,IN,O
11977,auf,NNP,O
11977,1078,CD,O
11978,Can,MD,B-TRACK
11978,I,PRP,I-TRACK
11978,walk,VB,I-TRACK
11978,with,IN,I-TRACK
11978,you,PRP,L-TRACK
11978, ,_SP,O
11978,india,NNP,O
11978,arie,NN,O
11979,You,PRP,B-TRACK
11979,do,VBP,I-TRACK
11979,n't,RB,I-TRACK
11979,know,VB,I-TRACK
11979,me,PRP,L-TRACK
11979, ,_SP,O
11979,Soldiers,NNS,O
11979,of,IN,O
11979,Jah,NNP,O
11979,Army,NNP,O
11980,Future,NN,O
11980, ,_SP,O
11980,','',O
11980,Turn,VB,B-TRACK
11980,On,IN,I-TRACK
11980,The,DT,I-TRACK
11980,Lights,NNPS,L-TRACK
11980,',POS,O
11981, ,_SP,O
11981,AYMAN,NNP,O
11981,Mein,NNP,B-TRACK
11981,stern,NN,L-TRACK
11981,Radio,NNP,O
11981,TEDDY,NNP,O
11981, ,_SP,O
11981,Follow,VBP,O
11981,us,PRP,O
11981,on,IN,O
11982, ,_SP,O
11982,Super,NNP,O
11982,Junior,NNP,B-TRACK
11982, ,_SP,I-TRACK
11982,Mr,NNP,L-TRACK
11982,Simple,NNP,O
11983,Future,NN,O
11983, ,_SP,O
11983,Turn,NN,B-TRACK
11983,On,IN,I-TRACK
11983,the,DT,I-TRACK
11983,Lights,NNS,L-TRACK
11984,Up,IN,B-TRACK
11984,In,IN,I-TRACK
11984,Flames,NNPS,L-TRACK
11984,Coldplay,NNP,O
11984,from,IN,O
11984,the,DT,O
11985, ,_SP,O
11985,Juli,NNP,O
11985,Wir,NNP,B-TRACK
11985,Beide,NNP,L-TRACK
11985,Radio,NNP,O
11985,TEDDY,NNP,O
11985, ,_SP,O
11985,Makes,VBZ,O
11985,fun,NN,O
11985, ,_SP,O
11985,makes,VBZ,O
11985,clever,JJ,O
11986,hot,NNP,O
11986,chelle,NNP,O
11986,rae,NNP,O
11986, ,_SP,O
11986,bleed,VB,U-TRACK
11987,Cost,VB,B-TRACK
11987,Me,PRP,I-TRACK
11987,A,DT,I-TRACK
11987,Lot,NNP,L-TRACK
11987, ,_SP,O
11987,J,NNP,O
11987,Cole,NNP,O
11988,Laura,NNP,O
11988,Pausini,NNP,O
11988, ,_SP,O
11988,Tutto,NNP,B-TRACK
11988,non,AFX,I-TRACK
11988,fa,FW,I-TRACK
11988,te,NNP,L-TRACK
11989, ,_SP,O
11989,Lady,NNP,O
11989,Gaga,NNP,O
11989,Bad,NNP,B-TRACK
11989,Romance,NNP,L-TRACK
11990,Roy,NNP,O
11990,Orbison,NNP,O
11990,You,PRP,B-TRACK
11990,Got,VBP,I-TRACK
11990,It,PRP,L-TRACK
11991, ,_SP,O
11991,Boyce,NNP,O
11991,Avenue,NNP,O
11991, ,_SP,O
11991,Broken,NNP,B-TRACK
11991,Angel,NNP,L-TRACK
11992,Volv,NNP,O
11992,alguien,NNP,O
11992,not,RB,O
11992,mi,NNP,O
11992,breve,VBD,O
11992,ausencia,NNP,O
11992,no,UH,O
11992,uu,RB,O
11992,ok,UH,O
11992,Bon,NNP,O
11992,Jovi,NNP,O
11992, ,_SP,O
11992,It,PRP,B-TRACK
11992,'s,VBZ,I-TRACK
11992,my,PRP$,I-TRACK
11992,life,NN,L-TRACK
11993, ,_SP,O
11993,Snoop,NNP,O
11993,Dogg,NNP,O
11993,ft,NNP,O
11993,Coolio,NNP,O
11993, ,_SP,O
11993,Gangsta,NNP,B-TRACK
11993,Walk,NNP,L-TRACK
11994,Dan,NNP,O
11994,Sartain,NNP,O
11994,Jane,NNP,O
11994,Wiedlin,NNP,O
11994,Now,RB,B-TRACK
11994,Now,RB,I-TRACK
11994,Now,RB,L-TRACK
11995,3,CD,O
11995,doors,NNS,O
11995,down,RP,O
11995, ,_SP,O
11995,here,RB,B-TRACK
11995,without,IN,I-TRACK
11995,you,PRP,L-TRACK
11996,Gunslinger,NNP,U-TRACK
11996,Avenged,NNP,O
11996,Sevenfold,NNP,O
11997,T,NNP,O
11997,Ara,NNP,O
11997, ,_SP,O
11997,Cry,NNP,B-TRACK
11997,cry,NN,L-TRACK
11998,The,DT,O
11998,Beatles,NNPS,O
11998, ,_SP,O
11998,Julia,NNP,U-TRACK
11998,Suara,NNP,O
11998,nya,NN,O
11998,John,NNP,O
11998,Lennon,NNP,O
11998,merdu,NNP,O
11998,sekali,VBD,O
11998,disini,NN,O
11999, ,_SP,O
11999,Linkin,NNP,O
11999,Park,NNP,O
11999,Burn,NNP,B-TRACK
11999,It,PRP,I-TRACK
11999,Down,IN,L-TRACK
11999,BB,NNP,O
11999,RADIO,NNP,O
11999, ,_SP,O
11999,In,IN,O
11999,auf,NNP,O
11999,1021,CD,O
12000, ,_SP,O
12000,Kings,NNS,O
12000,Of,IN,O
12000,Leon,NNP,O
12000,Sex,NNP,B-TRACK
12000,On,IN,I-TRACK
12000,Fire,NNP,L-TRACK
12001, ,_SP,O
12001,DJ,NNP,O
12001,Antoine,NNP,O
12001,feat,NN,O
12001,The,DT,O
12001,Beat,NNP,O
12001,Shakers,NNPS,O
12001,Ma,NNP,B-TRACK
12001,Cherie,NNP,L-TRACK
12001,Radio,NNP,O
12001,TEDDY,NNP,O
12002,Kuterpaku,NNP,U-TRACK
12002, ,_SP,O
12002,Sidney,NNP,O
12002,Mohede,NNP,O
12003,tu,NNP,O
12003,gay,NNP,O
12003, ,_SP,O
12003,via,IN,O
12003,Beyonc,NNP,O
12003, ,_SP,O
12003,Upgrade,NNP,B-TRACK
12003,U,NNP,L-TRACK
12003,live,VBP,O
12004,My,PRP$,B-TRACK
12004,Wild,NNP,I-TRACK
12004,Love,NNP,L-TRACK
12004, ,_SP,O
12004,The,DT,O
12004,Doors,NNS,O
12005,Avenged,VBN,O
12005,sevenfold,NN,O
12005, ,_SP,O
12005,so,RB,B-TRACK
12005,far,RB,I-TRACK
12005,away,RB,L-TRACK
12006,What,WP,B-TRACK
12006,The,DT,I-TRACK
12006,Hell,NNP,L-TRACK
12006, ,_SP,O
12006,Avril,NNP,O
12006,Lavigne,NNP,O
12007, ,_SP,O
12007,Silbermond,NNP,O
12007,Himmel,NNP,B-TRACK
12007,auf,NNP,L-TRACK
12007,BB,NNP,O
12007,RADIO,NNP,O
12007, ,_SP,O
12007,In,IN,O
12007,auf,NNP,O
12007,1078,CD,O
12008, ,_SP,O
12008,Silbermond,NNP,O
12008,Ja,NNP,U-TRACK
12008,Radio,NNP,O
12008,TEDDY,NNP,O
12008, ,_SP,O
12008,In,IN,O
12008,auf,NNP,O
12008,917,CD,O
12009,U2,VB,O
12009,Red,NNP,B-TRACK
12009,Hill,NNP,I-TRACK
12009,Mining,NNP,I-TRACK
12009,Town,NNP,L-TRACK
12010,Nicki,NNP,O
12010,Minaj,NNP,O
12010,ft,NNP,O
12010,Drake,NNP,O
12010,Moment,NNP,B-TRACK
12010,4,CD,I-TRACK
12010,Life,NNP,L-TRACK
12010,Clean,NNP,O
12010,Version,NNP,O
12011, ,_SP,O
12011,HERBERT,NNP,O
12011,GRNEMEYER,NNP,O
12011,Lass,NNP,B-TRACK
12011,es,HYPH,I-TRACK
12011,uns,VBZ,I-TRACK
12011,nicht,NNP,I-TRACK
12011,regnen,NN,L-TRACK
12011,Radio,NNP,O
12011,TEDDY,NNP,O
12011, ,_SP,O
12011,In,IN,O
12011,auf,NNP,O
12011,902,CD,O
12012,The,DT,B-TRACK
12012,Queen,NNP,I-TRACK
12012,and,CC,I-TRACK
12012,I,PRP,L-TRACK
12012, ,_SP,O
12012,Gym,NNP,O
12012,Class,NNP,O
12012,Heroes,NNPS,O
12013,To,TO,B-TRACK
12013,Build,VB,I-TRACK
12013,A,DT,I-TRACK
12013,Home,NN,L-TRACK
12013,by,IN,O
12013,The,DT,O
12013,Cinematic,NNP,O
12013,Orchestra,NNP,O
12013,on,IN,O
12013,Makes,VBZ,O
12013,me,PRP,O
12013,breathe,VB,O
12014,Tears,NNS,O
12014,for,IN,O
12014,Fears,NNP,O
12014,The,DT,B-TRACK
12014,Marauders,NNS,L-TRACK
12015,Oasis,NN,O
12015, ,_SP,O
12015,Be,VB,B-TRACK
12015,Here,RB,I-TRACK
12015,Now,RB,L-TRACK
12016,Where,WRB,B-TRACK
12016,'d,VBD,I-TRACK
12016,You,PRP,I-TRACK
12016,Go,VB,L-TRACK
12016,Fort,NNP,O
12016,Minor,NNP,O
12017,down,IN,B-TRACK
12017,the,DT,I-TRACK
12017,rabbit,NN,I-TRACK
12017,hole,NN,L-TRACK
12017,mac,NNP,O
12017,miller,NNP,O
12018, ,_SP,O
12018,MILOW,NN,O
12018,You,PRP,B-TRACK
12018,do,VBP,I-TRACK
12018,n't,RB,I-TRACK
12018,know,VB,L-TRACK
12018,Radio,NNP,O
12018,TEDDY,NNP,O
12018, ,_SP,O
12018,In,IN,O
12018,auf,NNP,O
12018,1029,CD,O
12019, ,_SP,O
12019,Lena,NNP,O
12019,Stardust,NNP,U-TRACK
12019,Radio,NNP,O
12019,TEDDY,NNP,O
12019, ,_SP,O
12019,In,IN,O
12019,auf,NNP,O
12019,917,CD,O
12020,Fix,VB,B-TRACK
12020,You,PRP,L-TRACK
12020, ,_SP,O
12020,Coldplay,NNP,O
12020,looove,VBP,O
12020,this,DT,O
12020,song,NN,O
12020,&,CC,O
12020,every,DT,O
12020,other,JJ,O
12020,song,NN,O
12020,they,PRP,O
12020,make,VBP,O
12021, ,_SP,O
12021,Stanfour,NNP,O
12021,Wishing,VBG,B-TRACK
12021,You,PRP,I-TRACK
12021,Well,UH,L-TRACK
12021,BB,NNP,O
12021,RADIO,NNP,O
12021, ,_SP,O
12021,In,IN,O
12021,auf,NNP,O
12021,1037,CD,O
12022,Coldplay,NNP,O
12022, ,_SP,O
12022,Paradise,NNP,U-TRACK
12023,Lil,NNP,O
12023,Wayne,NNP,O
12023, ,_SP,O
12023,How,WRB,B-TRACK
12023,To,TO,I-TRACK
12023,Love,VB,L-TRACK
12024, ,_SP,O
12024,Flo,NNP,O
12024,Rida,NNP,O
12024,Whistle,NNP,U-TRACK
12024,BB,NNP,O
12024,RADIO,NNP,O
12024, ,_SP,O
12024,xoxoxoxoxoxoxoxoxoxoxox,NNP,O
12025,Wind,NN,B-TRACK
12025,Cries,VBZ,I-TRACK
12025,Mary,NNP,L-TRACK
12025, ,_SP,O
12025,Jamie,NNP,O
12025,Cullum,NNP,O
12026,Rush,NNP,O
12026,Tom,NNP,B-TRACK
12026,Sawyer,NNP,L-TRACK
12027,Van,NNP,O
12027,Morrison,NNP,O
12027,Tupelo,NNP,B-TRACK
12027,Honey,NNP,L-TRACK
12028, ,_SP,O
12028,Lykke,NNP,O
12028,Li,NNP,O
12028,I,PRP,B-TRACK
12028,Follow,VBP,I-TRACK
12028,Rivers,NNP,L-TRACK
12028,BB,NNP,O
12028,RADIO,NNP,O
12028, ,_SP,O
12028,In,IN,O
12028,auf,NNP,O
12028,1037,CD,O
12029,Professor,NNP,O
12029,Green,NNP,O
12029,Remedy,NNP,U-TRACK
12030, ,_SP,O
12030,to,TO,O
12030,lazy,VB,O
12030,to,TO,O
12030,write,VB,O
12030,the,DT,O
12030,hole,NN,O
12030,shit,NN,O
12030,RT,NNP,O
12030,Ft,NNP,O
12030,Frank,NNP,O
12030,Ocean,NNP,O
12030,you,PRP,O
12030,cock,VBP,O
12030,RT,NNP,O
12030,Tyler,NNP,O
12030,The,DT,O
12030,Creator,NNP,O
12030, ,_SP,O
12030,She,PRP,U-TRACK
12031,Private,JJ,B-TRACK
12031,Dancer,NNP,L-TRACK
12031, ,_SP,O
12031,Chris,NNP,O
12031,Brown,NNP,O
12032, ,_SP,O
12032,CULCHA,NNP,O
12032,CANDELA,NNP,O
12032,Berlin,NNP,B-TRACK
12032,city,NN,I-TRACK
12032,girl,NN,L-TRACK
12032,Radio,NNP,O
12032,TEDDY,NNP,O
12032, ,_SP,O
12032,In,IN,O
12032,auf,NNP,O
12032,902,CD,O
12033,Future,JJ,O
12033,Same,JJ,B-TRACK
12033,Damn,NNP,I-TRACK
12033,Time,NNP,L-TRACK
12034,Meek,NNP,O
12034,Mill,NNP,O
12034, ,_SP,O
12034,Dreamchasers,NNP,U-TRACK
12035,You,PRP,B-TRACK
12035,Got,VBP,I-TRACK
12035,No,UH,I-TRACK
12035,Right,UH,L-TRACK
12035, ,_SP,O
12035,Velvet,NNP,O
12035,Revolver,NNP,O
12036,No,UH,B-TRACK
12036,Matter,RB,I-TRACK
12036,What,WP,L-TRACK
12036,Future,NN,O
12037, ,_SP,O
12037,Stone,NNP,O
12037,Temple,NNP,O
12037,Pilots,NNPS,O
12037, ,_SP,O
12037,Plush,NNP,U-TRACK
12038,monster,NN,U-TRACK
12039,RememberB1A4,NN,O
12040,Noir,NNP,O
12040,Dsir,NNP,O
12040, ,_SP,O
12040,Comme,NNP,B-TRACK
12040,elle,NN,I-TRACK
12040,vient,NN,L-TRACK
12041,No,DT,B-TRACK
12041,One,NN,I-TRACK
12041,Does,VBZ,I-TRACK
12041,It,PRP,I-TRACK
12041,Better,RBR,L-TRACK
12041, ,_SP,O
12041,You,PRP,O
12041,Me,PRP,O
12041,At,IN,O
12041,Six,CD,O
12042, ,_SP,O
12042,Sportfreunde,NNP,O
12042,Stiller,NNP,O
12042,Ein,NNP,B-TRACK
12042,Kompliment,NNP,L-TRACK
12042,Unplugged,NNP,O
12042,Radio,NNP,O
12042,TEDDY,NNP,O
12042, ,_SP,O
12042,In,IN,O
12042,auf,NNP,O
12042,1029,CD,O
12043,Nick,NNP,O
12043,&,CC,O
12043,Simon,NNP,O
12043, ,_SP,O
12043,Vallen,NNP,B-TRACK
12043,en,FW,I-TRACK
12043,Opstaan,NNP,L-TRACK
12044,Pepe,NNP,O
12044,Lpez,NNP,O
12044,We,PRP,O
12044,Are,VBP,O
12044,Young,JJ,O
12044,feat,NN,O
12044,Janelle,NNP,O
12044,Mone,NNP,O
12044,by,IN,O
12044,Fun,NNP,O
12044,Tonight,NNP,O
12044,We,PRP,B-TRACK
12044,are,VBP,I-TRACK
12044,Young,JJ,L-TRACK
12045,jeremih,NNP,O
12045,ft,NNP,O
12045,50,CD,O
12045,cent,NN,O
12045, ,_SP,O
12045,down,RP,B-TRACK
12045,on,IN,I-TRACK
12045,me,PRP,L-TRACK
12046,Sander,NNP,O
12046,Van,NNP,O
12046,Doorn,NNP,O
12046,Mayaeni,NNP,O
12046,Nothing,NNP,B-TRACK
12046,Inside,IN,L-TRACK
12047, ,_SP,O
12047,Little,NNP,O
12047,Amadeus,NNP,O
12047,feat,NN,O
12047,Heinz,NNP,O
12047,Rudolf,NNP,O
12047,Kunze,NNP,O
12047,Little,NNP,B-TRACK
12047,Amadeus,NNP,L-TRACK
12048,Decode,NNP,U-TRACK
12048, ,_SP,O
12048,paramore,NN,O
12049,In,IN,B-TRACK
12049,The,DT,I-TRACK
12049,Morning,NNP,L-TRACK
12049,J,NNP,O
12049,Cole,NNP,O
12050,BOB,NNP,O
12050, ,_SP,O
12050,so,RB,B-TRACK
12050,good,JJ,L-TRACK
